ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model
0.06094838281,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,સંશોધકોને બિલાડીના પેશાબમાં મેલામાઇન અને સાયૅન્યુરિક એસિડ ઉમેરવાથી સ્ફટિકની રચના થતી દેખાઈ.,સંશોધનકારોએ મેલામાઇન અને સાયન્યુરિક એસિડના ઉમેરા દ્વારા બિલાડીના પેશાબમાં રચાયેલા સ્ફટિકોનું નિરીક્ષણ કર્યું.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,24,25,google_api
0.06134274163,They are still trying to determine just how large the crash was and how the Earth will be affected.,તેઓ હજી સુધી એ નક્કી કરી રહ્યાં છે કે ક્રૅશ કેટલો મોટો હતો અને પૃથ્વીને કઈ રીતે અસર થશે.,તેઓ હજુ પણ એ નક્કી કરવાનો પ્રયાસ કરી રહ્યા છે કે આ દુર્ઘટના કેટલી મોટી હતી અને પૃથ્વી કેવી રીતે પ્રભાવિત થશે.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,cvit_iiith
0.06185326116,"Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.","ઑસિલૉટને નાનાં પ્રાણીઓ ખાવાનું ગમે છે. તે વાંદરાં, સાપ, ઉંદર અને શક્ય હોય તો પક્ષીઓને પકડે છે. ઑસિલૉટ જે કોઈ પ્રાણીનો શિકાર કરે છે તે તેના પોતાના કદ કરતાં ઘણું નાનું હોય છે.","ઓસેલોટ્સ નાના પ્રાણીઓ ખાવાનું પસંદ કરે છે. જો તેઓ કરી શકે તો તેઓ વાંદરા, સાપ, ઉંદર અને પક્ષીઓને પકડશે. ઓસેલોટ શિકાર કરે છે તે લગભગ બધા પ્રાણીઓ તેના કરતા ઘણા નાના છે.",Style_Awkward,Very Low,Default,Default,Default,Default,Default,Default,Default,Default,24.5,23,24.5,google_api
0.06264025276,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,પોલીસે જણાવ્યું હતું કે તેમને આ હુમલા માટે દાઈશ (આઈએસઆઈએલ) ના કથિત આતંકવાદીના જવાબદાર હોવાની શંકા છે.,પોલીસે કહ્યું કે તેમને હુમલોની જવાબદારદાએશ (આઈએસઆઈએલ) ના આતંકવાદી પર શંકા છે.,Fluency_Grammar,Low,Accuracy_Omission,Medium,Accuracy_Omission,Low,Fluency_Grammar,Low,Default,Default,20,20,20,google_api
0.06319890265,"The presence of a true “invisible team” (Larson and LaFasto, 1989, p109) is also a unique component of a virtual team.","સાચી ""અદૃષ્ટ ટીમ""ની હાજરી (લાર્સન અને લાફાસ્તો, 1989, પૃ. 109) પણ આભાસી ટીમનો અનન્ય ઘટક હતી.","સાચી “અદ્રશ્ય ટીમ” (લાર્સન અને લાફેસ્ટો, 1989, પી 109) ની હાજરી પણ વર્ચુઅલ ટીમનો એક અનન્ય ઘટક છે.",Fluency_Spelling,Very Low,Default,Default,Default,Default,Default,Default,Default,Default,24.5,23,24.5,google_api
0.06440137376,One of the main Christian tenets is that wealth should be used to alleviate suffering and poverty and that the monetary funds of the church are there specifically for that reason.,ઈસાઈ ધર્મના મુખ્ય સિદ્ધાંતો પૈકીનો એક સિદ્ધાંત એવો છે કે સંપતિનો ઉપયોગ પીડા અને ગરીબી ઘટાડવા માટે કરવો જોઈએ અને ચર્ચના નાણાકીય ભંડોળો તે કારણ માટે ખાસ કરીને હોય છે.,ઈશ્વરભક્ત પાઊલે કહ્યું: “દ્રવ્યનો લોભ સઘળા પ્રકારનાં પાપનું મૂળ છે. પણ દ્રવ્યનો લોભ સઘળા પ્રકારનાં પાપનું મૂળ છે. ”,Non-translation,Default,Default,Default,Default,Default,Default,Default,Default,Default,0,0,0,mT5
0.06492057546,The distinct characteristics of the Internet lead to additional dimensions in terms of the uses and gratifications approach.,ઇન્ટરનેટની વિશિષ્ટ લાક્ષણિકતાઓ ઉપયોગ અને સ્ન્તુષ્ટિ અભિગમના સંદર્ભમાં વધારાના પરિમાણો તરફ દોરી જાય છે.,ઇન્ટરનેટની વિશિષ્ટ લાક્ષણિકતાઓ ઉપયોગ અને પ્રસન્નતાના અભિગમના સંદર્ભમાં વધારાના પરિમાણો તરફ દોરી જાય છે.,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,google_api
0.06538478602,"There were also toilets in ancient Egypt, Persia and China. In Roman civilization, toilets were sometimes part of public bath houses where men and women were together in mixed company.","પ્રાચીન ઇજિપ્ત, પર્શિયા અને ચીનમાં શૌચાલયો પણ હતાં. રોમન સંસ્કૃતિમાં, શૌચાલયો ક્યારેક, સ્ત્રીઓ અને પુરુષો સાથે મળીને ઉપયોગ કરતા તેવા સાર્વજનિક સ્નાન ગૃહોના ભાગ હતાં.","પ્રાચીન ઇજિપ્ત, પર્શિયા અને ચીનમાં પણ શૌચાલયોહતા. રોમન સંસ્કૃતિમાં, શૌચાલયો કેટલીક વખત જાહેર સ્નાનગૃહનો ભાગ હતા જ્યાં પુરુષો અને સ્ત્રીઓ મિશ્ર સંગતમાં હતા.",Fluency_Grammar,Very Low,Terminology_Inappropriate,Low,Transliteration,Low,Default,Default,Default,Default,22.5,20,22.5,IndicTrans_Samanantar
0.06553920331,"The lower the tension, the more positive the life force present. Every person has the potential to find absolute peace and contentment.",જેટલુ ઓછું તાણ તેટલી વધુ હકારાત્મક જીવન શક્તિ હાજર હોય છે. દરેક વ્યક્તિ સંપૂર્ણ શાંતિ અને સંતોષ શોધવા માટેની ક્ષમતા ધરાવે છે.,"તણાવ ઓછો થાય છે, જીવન શક્તિ વધુ સકારાત્મક રહે છે. દરેક વ્યક્તિમાં સંપૂર્ણ શાંતિ અને સંતોષ શોધવાની સંભાવના હોય છે.",Accuracy_Mistranslation,High,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,19,15,19,google_api
0.06631420335,"The final score was a one-point victory, 21 to 20, ending the All Blacks' 15 game winning streak.","અંતિમ સ્કોર 21 થી 20, એક અંકનો વિજય હતો, જેમાં ઓલ બ્લેક્સની 15 રમતની જીતનો દોર સમાપ્ત થયો હતો.","અંતિમ સ્કોર 21 થી 20માં એક પૉઇન્ટની વિજેતા હતી, જે ઓલ બ્લેક્સની 15 રમતોને વિજેતા છે.",Accuracy_Mistranslation,High,Accuracy_Mistranslation,Medium,Accuracy_Omission,Medium,Accuracy_Omission,Medium,Default,Default,15,10,15,cvit_iiith
0.06728204106,"Her first was the Slalom, where she earned a Did Not Finish in her first run. 36 of the 116 competitors had the same result in that race.","તેણીની પ્રથમ સ્લેલોમ હતી, જ્યાં તેણે કમાણી કરી હતી પરંતુ તેણી પ્રથમ દોડમાં પૂરી ન થઈ. 116 માંથી 36 સ્પર્ધકોનું આ રેસમાં એક સમાન પરિણામ આવ્યું હતું.","તેણીની પ્રથમ સ્લેલોમ હતી, જ્યાં તેણે તેના પ્રથમ રનમાં ડિડ નોટ ફિનિશ મેળવ્યું હતું. ૧૧૬ સ્પર્ધકોમાંથી ૩૬ સ્પર્ધકોનું તે રેસમાં સમાન પરિણામ આવ્યું હતું.",Transliteration,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,20,23,bing_api
0.06744481993,"The luminosity and rotation are used together to determine a star's Rossby number, which is related to plasma flow.","પ્લાઝ્માના પ્રવાહ સાથે સંકળાયેલો, તારાનો રૉસ્બી નંબર નક્કી કરવા માટે તેજસ્વિતા અને પરિભ્રમણ બન્નેનો એકસાથે ઉપયોગ થાય છે.","તારાઓની રોસબી સંખ્યા નક્કી કરવા માટે પ્રકાશતા અને ફેરવવાનું એક સાથે ઉપયોગ થાય છે, જે પ્લાઝ્મા પ્રવાહ સાથે સંબંધિત છે.",Terminology_Inappropriate,Medium,Terminology_Inappropriate,Medium,Fluency_Grammar,Medium,Default,Default,Default,Default,19,18,19,mT5
0.067737067,"Since the arrival of man to the Galapagos, many mammals have been introduced including goats, horses, cows, rats, cats and dogs.","ગાલાપાગોસમાં મનુષ્યના આગમન પછી, ઘણા સસ્તન પ્રાણીઓનો પરિચય કરવામાં આવ્યો છે, જેમાં બકરીઓ, ઘોડા, ગાયા, ઉંદર, બિલાડી અને કૂતરાઓનો સમાવેશ થાય છે.","ગેલેપાગોસમાં માણસના આગમન પછી બકરા, ઘોડા, ગાય, ઉંદર, બિલાડી અને શ્વાન સહિત ઘણા સસ્તન પ્રાણીઓનો પરિચય કરાયો છે.",Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,22,24,IndicTrans_Samanantar
0.06839373104,"Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.","મૉન્ટવિડિયો વિષુવવૃત્તની દક્ષિણે હોવાથી, જ્યારે ઉત્તર ગોળાર્ધમાં શિયાળો હોય ત્યારે અહીં ઉનાળો હોય અને તેથી વિપરીત પણ.","મોન્ટેવિડીયો ઇક્વેટોરની દક્ષિણે છે, તે ત્યાં ઉનાળો છે જ્યારે તે ઉત્તરીય ગોળાર્ધમાં શિયાળો હોય છે અને તે જ રીતે.",Accuracy_Addition,Very Low,Accuracy_Addition,Very Low,Terminology_Inappropriate,Medium,Accuracy_Mistranslation,High,Default,Default,18,20,18,mT5
0.06897047226,Due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the Galapagos.,"આ ખંડથી લાંબા અંતરને કારણે સસ્તન પ્રાણીઓ મુસાફરી કરી શક્યા ન હતા,આ મહાકાય કાચબો ગાલાપાગોસમાં પ્રાથમિક ચરાવવા માટેનું પ્રાણી છે.",ખંડથી લાંબા અંતરના કારણેસસ્તન પ્રાણીઓ યાત્રા કરી શક્યા નહોતા અનેગેલાપાગોસમાં વિશાળ કાચબા પ્રાથમિક ચરાઈ પ્રાણી બની ગયા હતા.,Terminology_Inappropriate,Medium,Accuracy_Addition,Low,Default,Default,Default,Default,Default,Default,22,20,22,IndicTrans_Samanantar
0.06899843435,Science’s main goal is to figure out the way the world works through the scientific method. This method in fact guides most scientific research.,વિજ્ઞાનનો મુખ્ય ઉદ્દેશ વૈજ્ઞાનિક પદ્ધતિ દ્વારા વિશ્વ કેવી રીતે કામ કરે છે તે નક્કી કરવાનું છે. આ પદ્ધતિ ખરેખર મોટા ભાગના વૈજ્ઞાનિક સંશોધનોને માર્ગદર્શન આપે છે.,વિજ્ .ાનનું મુખ્ય ધ્યેય એ છે કે વૈજ્ .ાનિક પદ્ધતિ દ્વારા વિશ્વ કેવી રીતે કાર્ય કરે છે તે શોધવાનું છે. આ પદ્ધતિ હકીકતમાં મોટાભાગના વૈજ્ .ાનિક સંશોધનનુંમાર્ગદર્શન આપે છે.,Fluency_Character_encoding,High,Fluency_Grammar,Very Low,Style_Awkward,Low,Default,Default,Default,Default,19.5,18,19.5,google_api
0.0692191652,Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,હોકુરીકુ ઇલેક્ટ્રિક પાવર કંપનીએ ભૂકંપને કારણે કોઈ જ અસરો જણાવી નહોતી અને તેના શીકા ન્યુક્લીયર  પાવર પ્લાન્ટ ઉપરના નંબર 1 અને નંબર 2 રીએકટરો બંધ કરવામાં આવ્યા હતા.,હોકુરિકુ ઇલેક્ટ્રિક પાવર કો-કોએભૂકંપની કોઈ અસર નથી નોંધી હતી અને શિકાના ન્યુક્લીઅર પાવર પ્લાન્ટ પર નંબર 1 અને 2 રિએક્ટર બંધ કરવામાં આવ્યા હતા.,Transliteration,Medium,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,21,18,21,cvit_iiith
0.06932736,"A well rounded athlete, the tiger can climb (though not well), swim, leap great distances and pull with five times the force of a strong human.","એક સારા ગોળાકાર રમતવીર, વાઘ ચઢાણ કરી શકે છે (જોકે સંપૂર્ણપણે નહીં), તરી શકે, લાંબો કૂદકો મારી શકે અને મજબૂત માણસની શક્તિ કરતાં 5 ગણી શક્તિ સાથે ખેંછી શકે છે.","એક સારી ગોળાકાર રમતવીર, વાઘ ચઢી શકે છે (જો કે સારી રીતે નથી), તરી શકે છે, મોટા અંતરે લિપ કરે છે અને પાંચ ગણી મજબૂત માનવની તાકાત સાથે ખેંચી શકે છે.",Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Transliteration,Medium,Style_Awkward,Medium,Default,Default,15,10,15,mT5
0.07089689428,"Dr. Malar Balasubramanian, 29, was found in Blue Ash, Ohio, a suburb approximately 15 miles north of Cincinnati lying on the ground beside the road in a T-shirt and underwear in an apparently heavily medicated state.","29 વર્ષીય ડૉ. મલાર બાલાસુબ્રમણ્યમ, ઓહિયોના બ્લૂ એશમાં મળી આવ્યા હતા,સિનસિનાટીથી લગભગ 15 માઇલ ઉત્તરમાં એક ઉપનગરો,રસ્તાની બાજુમાં ટી-શર્ટ અને અન્ડરવેર માં જમીન પર પડેલા, અને તે દેખીતી રીતે ભારે દવાની સ્થિતિમાં હતી.","2 વર્ષના ડૉ. મલાર બાલાસુબ્રમણ્યનને બ્લુ આશ, ઓહિયોમાં મળી આવ્યું હતું, જે સિન્સિનાટીથી લગભગ 15 માઈલ ઉત્તરમાં એક ટી-શર્ટમાં સડકની નજીક જમીન પર પડેલી છે અને સ્પષ્ટપણે ભારે દવાવાળા રાજ્યમાં અंडरવેર કરવામાં આવ્યું છે.",Non-translation,Default,Default,Default,Default,Default,Default,Default,Default,Default,0,0,0,cvit_iiith
0.07091252395,"Today, the only insects that cannot fold back their wings are dragon flies and mayflies.","આજે, પોતાની પાંખો પાછી વાળી ન શકતા હોય તેવા જંતુઓ માત્ર વાણિયા અને અલ્પજીવી જીવડાં છે.","આજે, ફક્ત જીવડાંજ પોતાની પાંખો બંધ કરી શકતા નથી.",Non-translation,Default,Default,Default,Default,Default,Default,Default,Default,Default,0,0,0,mT5
0.07154371329,The U.N. also hopes to finalize a fund to help countries affected by global warming to cope with the impacts.,સંયુક્ત રાષ્ટ્ર પણ ગ્લોબલ વોર્મિંગથી પ્રભાવિત દેશોને તેની અસરોનો સામનો કરવામાં સહાય માટે ભંડોળ ફાઇનલ કરવાની આશા રાખે છે.,યુનાઈટેડ નેશન્સ ગ્લોબલ વોર્મિંગથી અસરગ્રસ્ત દેશોને આ અસરનો સામનો કરવામાં મદદ કરવા ફંડને અંતિમ સ્વરૂપ આપવાની આશા પણ ધરાવે છે.,Accuracy_Mistranslation,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,22,24,mT5
0.07184414265,"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.","ડેલ પોટ્રોને દ્વિતીય સેટમાં આરંભિક તબક્કે ફાયદો હતો, પણ 6-6 સુધી પહોંચ્યા પછી આમાં પણ ટાઇ બ્રેક જરૂરી બન્યો.",બીજા સેટમાં ડેલ પોટ્રોએ શરૂઆતમાં જ 6-6 થી લીડમેળવી લીધી હતી.,Accuracy_Omission,Very High,Terminology_Inappropriate,Very Low,Fluency_Grammar,Medium,Default,Default,Default,Default,17.5,10,17.5,IndicTrans_Samanantar
0.07243693751,"Needless to say, if you know a Romance language, it will be easier for you to learn Portuguese.","કહેવાની જરૂર નથી કે જો તમને રોમન ભાષા આવડતી હશે, તો પોર્ટુગીઝ ભાષા શીખવી તમારા માટે સરળ બનશે.","તોપણ, પોર્ટુગીઝ ભાષા શીખવી તમને સહેલું લાગશે.",Accuracy_Omission,Very High,Accuracy_Addition,Low,Fluency_Grammar,Very Low,Default,Default,Default,Default,18.5,10,18.5,mT5
0.07310168165,The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,સંશોધકોને બિલાડીના પેશાબમાં મેલામાઇન અને સાયૅન્યુરિક એસિડ ઉમેરવાથી સ્ફટિકની રચના થતી દેખાઈ.,સંશોધકોએ મેલામાઇન અને સાયન્યુરિક એસિડના ઉમેરા થીબિલાડીના પેશાબમાં બનેલા સ્ફટિકોનું નિરીક્ષણ કર્યું હતું.,Fluency_Grammar,Very Low,Default,Default,Default,Default,Default,Default,Default,Default,24.5,23,24.5,bing_api
0.07363371609,Hamilton confirmed Howard University Hospital admitted the patient in stable condition.,હેમિલ્ટે પુષ્ટિ કરી કે હાવર્ડ યુનિવર્સિટી હોસ્પિટલે દર્દીને સ્થિર સ્થિતિમાં દાખલ કર્યો હતો.,હેમિલ્ટનને હોવર્ડ યુનિવર્સિટી હોસ્પિટલે સ્થિર સ્થિતિમાં દર્દીને દાખલ કરવાનીખાતરી આપી હતી.,Style_Awkward,Medium,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Accuracy_Mistranslation,High,Default,Default,13,18,13,mT5
0.07373864903,"Feel free to pencil in your own marks, but remember the printed bowing marks are there for a musical reason, so they should usually be respected.","તમારા પોતાના ચિહ્નોની આજુબાજુ પેન્સિલ વડે નિશાની કરી શકો છો, પણ યાદ રાખો કે સંગીતના કારણસર છાપેલા બાઉઇંગ ચિહ્નો પણ છે, તેથી તેમને સામાન્ય રીતે માન આપવું જોઈએ.","તમારા પોતાના નિશાનોમાં પેન્સિલ વિનાનો અનુભવ કરો, પરંતુ યાદ રાખો કે છાપેલા નમવાના ગુણસંગીતનાં કારણોસર છે, તેથી સામાન્ય રીતે તેમનો આદર કરવો જોઈએ.",Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,Medium,Default,Default,Default,Default,Default,Default,18,10,18,google_api
0.07435790428,Most insects have the advantage of being able to fold their wings back along the body.,મોટાભાગના જંતુઓનો ફાયદો એ છે કે તેની પાંખોને શરીર સાથે પાછું લપેટવામાં સક્ષમ હશે.,મોટા ભાગના જીવડાંને શરીર સાથે પાંખો વાળી શકાય છે.,Fluency_Grammar,Medium,Accuracy_Omission,Very High,Default,Default,Default,Default,Default,Default,18,10,18,mT5
0.07444064637,Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).,સેંટ પીટર્સબર્ગ ક્રૂઝમાં શેરમાં સમયનો સમાવેશ થાય છે. ક્રૂઝ મુસાફરોને વિઝાની જરૂરિયાતોમાંથી મુક્તિ આપવામાં આવે છે (નિયમો તપાસો).,સેન્ટ પીટર્સબર્ગ ક્રુઝમાં શહેરમાં સમયનો સમાવેશ થાય છે.ક્રૂઝ મુસાફરોને વિઝાની જરૂરિયાતોમાંથી મુક્તિ આપવામાં આવી છે (શરતો તપાસો).,Terminology_Inappropriate,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,22,24,IndicTrans_Samanantar
0.07445763711,"There are many French wines to be had, but the New Zealand and Australian wines might travel better.","પીવા માટે ઘણી ફ્રેન્ચ વાઇન છે, પરંતુ ન્યૂઝીલેન્ડ અને ઓસ્ટ્રેલિયન વાઇન વધુ સારી રીતે ફેલાઈ શકે છે.","ત્યાં ઘણા ફ્રેન્ચ વાઇન છે, પરંતુ ન્યુઝીલેન્ડ અને ઓસ્ટ્રેલિયાની વાઇન વધુ સારી રીતે મુસાફરી કરી શકે છે.",Accuracy_Omission,Low,Terminology_Inappropriate,Medium,Accuracy_Omission,Low,Fluency_Spelling,Very Low,Default,Default,20.5,20,20.5,IndicTrans_Samanantar
0.07555593975,"All things considered, we should not be surprised if our own ancestors solved their ""protein problem"" in somewhat the same way that chimps on the savanna do today.","બધી બાબતોને ધ્યાનમાં લેતા આપણને એ બાબતે આશ્ચર્ય ના થવું જોઈએ કે આપણા પોતાના પૂર્વજો  આજે સવન્ના ઉપર ચિમ્પાંજી જે રીતે તેમનો પ્રશ્ન ઉકેલે છે  અમુક અંશે તે જ રીતે તેમની ""પ્રોટીન સમસ્યા"" નો ઉકેલ કર્યો હશે.","જો આપણા પૂર્વજોએ પોતાના પ્રોટિનની સમસ્યાનું સમાધાન કર્યું હોય તો આપણે એ વાત પર આશ્ચર્ય ન થવું જોઈએ કે આજે શાવણના પર જે પ્રકારે ચિમ્પ આવે છે, તે જ પ્રકારે આ સમસ્યાનું સમાધાન કર્યું છે.",Accuracy_Omission,Low,Fluency_Grammar,Very High,Default,Default,Default,Default,Default,Default,19,15,19,cvit_iiith
0.07599163926,"The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.","શ્રેણીનો અંતિમ મેચ આવતા સપ્તાહે જોહાનીસબર્ગમાં એલીસ પાર્કમાં થશે, જ્યારે સ્પ્રિંગબોક્સ ઓસ્ટ્રેલીયા રમે છે.","સીરીઝની અંતિમ મેચ આવતા સપ્તાહે જોહાનિસબર્ગના એલિસ પાર્કમાં યોજાશે, જ્યારે સ્પ્રિંગબોક્સ Australiaસ્ટ્રેલિયા રમશે.",Fluency_Character_encoding,High,Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,20,18,20,google_api
0.07607153147,"Most districts are served by small Japanese Coaster Buses, which are comfortable and sturdy.","મોટાભાગના જિલ્લાઓમાં નાની જાપાની કોસ્ટર બસો દ્વારા સેવા આપવામાં આવે છે, જે આરામદાયક અને મજબૂત હોય છે.","મોટાભાગના જિલ્લાઓમાં નાની જાપાનીઝ કોસ્ટર બસો સેવા પૂરી પાડે છે, જે આરામદાયક અને મજબૂત છે.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar
0.07613681691,The speeds of 802.11n are substantially faster than that of its predecessors with a maximum theoretical throughput of 600Mbit/s.,802.11n ની ગતિ એ તેના પુરોગામીની 600 એમબીટ/સે. ની તાર્કિક ગતિ કરતા નોંધપાત્ર રીતે વધુ છે.,"802.11 એનની ઝડપ તેના પુરોગામીઓ કરતા નોંધપાત્ર રીતે ઝડપી છે, જેમાં મહત્તમ સૈદ્ધાંતિક થ્રુપુટ 600એમબિટ/એસછે.",Style_Awkward,Very Low,Transliteration,Very Low,Style_Awkward,Very Low,Default,Default,Default,Default,23.5,20,23.5,bing_api
0.07623091654,"Ancient cultures and tribes began to keep them for easy access to milk, hair, meat, and skins.","પ્રાચીન સંસ્કૃતિઓએ અને જાતિઓએ સરળતાથી દૂધ, વાળ, માંસ અને ત્વચા મેળવવા માટે તેને રાખવાની શરૂઆત કરી.","પ્રાચીન સંસ્કૃતિઓ અને આદિવાસીઓએ તેઓને દૂધ, વાળ, માંસ અને ચામડીની સરળ સુલભતા માટે રાખવાનું શરૂ કર્યું.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,mT5
0.07636762555,They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.,તેઓએ રેડિયોએક્ટીવ ફોસ્ફરસ સાથે ફેજમાં ડીએનએ અથવા રેડિયોએક્ટિવ સલ્ફર સાથે ફેજના પ્રોટીનને ચિહ્નિત કરતા 2 પ્રયોગો કર્યા.,"તેમણે બે પ્રયોગો કર્યા હતા, જેમાંપેજમાં ડીએનએ રેડિયોએક્ટિવ ફોસ્ફોરસ અથવા રેડિયોએક્ટિવ સલ્ફર સાથે પેજના પ્રોટીનનો સમાવેશ થાય છે.",Accuracy_Mistranslation,Medium,Accuracy_Addition,Medium,Accuracy_Omission,Medium,Style_Awkward,Medium,Default,Default,17,15,17,cvit_iiith
0.07640663016,"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman.""","ટોમી ડ્રીમરે જણાવ્યું હતું કે ""લુના સૌપ્રથમ આત્યંતિક રાણી હતી. મારી પ્રથમ મેનેજર, લુના બે ચંદ્રમાઓની વચ્ચે મૃત્યુ પામી હતી. એકદમ તેણીના જેવી આકર્ષક અનોખી. મજબૂત સ્ત્રી.""","ટૉમી ડ્રીમરએ કહ્યું હતું કે, ‘લુના એક્સ્ટ્રેમની પહેલી રાણી હતી, મારા પ્રથમ મેનેજર, બે ચાંદની રાત્રે લુનાનું નિધન થયું.",Fluency_Grammar,Very Low,Accuracy_Omission,Medium,Terminology_Inappropriate,Medium,Default,Default,Default,Default,20.5,15,20.5,cvit_iiith
0.07677743547,"The Plitvice Lakes national park is heavily forested, mainly with beech, spruce, and fir trees, and features a mixture of Alpine and Mediterranean vegetation.","પ્લિટ્વાઇસ રાષ્ટ્રીય ઉદ્યાનમાં ગીચ જંગલો છે, જેમાં મુખત્વે બીચ, સ્પ્રૂસ અને ફરના વૃક્ષો છે અને આલ્પાઇન તથા મેડિટરેનિયન વનસ્પતિઓનું મિશ્રણ છે.","પ્લિટવાઇસ લેક્સ રાષ્ટ્રીય ઉદ્યાન ભારે જંગલધરાવે છે, જેમાં મુખ્યત્વે બીચ, સ્પ્રૂસ અને ફિર વૃક્ષો છે, અને તેમાં આલ્પાઇન અને ભૂમધ્ય વનસ્પતિનું મિશ્રણ છે.",Fluency_Grammar,Very Low,Accuracy_Omission,Low,Default,Default,Default,Default,Default,Default,23.5,22,23.5,bing_api
0.07694347745,"The same month saw another airliner overrun a runway at Mashhad and strike a wall, killing seventeen.",આ જ મહીને બીજુ એર લાઈનર મશાદમાં એક રનવે ની આગળ દોડી ગયું હતું અને સતર લોકોનાં મોત કરીને એક દિવાલ સાથે ભટકાયું હતું.,તે જ મહિનામાં બીજી એક વિમાન કંપનીએ મશહદ ખાતે રન-વેને ઓવરનેન કરી દીવાલ પર હુમલો કર્યો હતો અને સત્તરની હત્યા કરી હતી.,Transliteration,High,Accuracy_Mistranslation,Medium,Transliteration,Low,Default,Default,Default,Default,18,18,18,google_api
0.07764924453,"By 1976, thirty percent of Machu Picchu had been restored and restoration continues till today.","1976 સુધીમાં, માચુ પીછુના 30 ટકા ને પુન:સ્થાપિત કરવામાં આવ્યા હતા  અને પુન:સ્થાપન આજ દિન સુધી ચાલે છે.","1976 સુધીમાં, માચુ ચિચુના 30 ટકા ભાગને પુનઃસ્થાપિત કરવામાં આવ્યા હતા અને આજે પણ પુનઃસ્થાપન ચાલુ છે.",Transliteration,High,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,19,18,19,mT5
0.07915556162,"Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.",બાલ્ટિક ક્રૂઝની સૌથી વિશિષ્ટ સુવિધા છે રશિયાના પીટર્સબર્ગમાં વધુ રોકાણ.,"મોટાભાગના અલગબાલ્ટિક ક્રુઝમાં સેન્ટ પીટર્સબર્ગ, રશિયામાં વિસ્તૃતરોકાણ આપવામાં આવે છે.",Terminology_Inappropriate,Medium,Fluency_Grammar,Low,Default,Default,Default,Default,Default,Default,22,20,22,google_api
0.07944463732,"The Amazon is also the widest river on Earth, at times six miles wide.","એમેઝોન પૃથ્વી પરની સૌથી પહોળી નદી પણ છે, કેટલીકવાર છ માઇલ પહોળી છે.","અમેઝોન પૃથ્વીની સૌથી પહોળી નદી પણ છે, ક્યારેક-ક્યારેક છ માઈલ પહોળી.",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,cvit_iiith
